GOterm	disease_n	neutral_n	disease_p	neutral_p	golor	subontology	description
GO1902099	46	74	0.0451	0.0277	0.6999	biological_process	'regulation of metaphase/anaphase transition of cell cycle'
GO0097237	23	37	0.0225	0.0139	0.6999	biological_process	'cellular response to toxic substance'
GO0090200	23	37	0.0225	0.0139	0.6999	biological_process	'positive regulation of release of cytochrome c from mitochondria'
GO0055131	23	37	0.0225	0.0139	0.6999	molecular_function	'C3HC4-type RING finger domain binding'
GO0033603	23	37	0.0225	0.0139	0.6999	biological_process	'positive regulation of dopamine secretion'
GO0032226	23	37	0.0225	0.0139	0.6999	biological_process	'positive regulation of synaptic transmission, dopaminergic'
GO0032225	23	37	0.0225	0.0139	0.6999	biological_process	'regulation of synaptic transmission, dopaminergic'
GO0014059	23	37	0.0225	0.0139	0.6999	biological_process	'regulation of dopamine secretion'
GO0000422	23	37	0.0225	0.0139	0.6999	biological_process	'mitochondrion degradation'
GO0048523	559	900	0.5475	0.3373	0.6987	biological_process	'negative regulation of cellular process'
GO1903046	39	63	0.0382	0.0236	0.6939	biological_process	'meiotic cell cycle process'
GO1902580	26	42	0.0255	0.0157	0.6939	biological_process	'single-organism cellular localization'
GO1902578	26	42	0.0255	0.0157	0.6939	biological_process	'single-organism localization'
GO0043121	13	21	0.0127	0.0079	0.6939	molecular_function	'neurotrophin binding'
GO0005030	13	21	0.0127	0.0079	0.6939	molecular_function	'neurotrophin receptor activity'
GO0015631	21	34	0.0206	0.0127	0.6906	molecular_function	'tubulin binding'
GO0031669	16	26	0.0157	0.0097	0.6853	biological_process	'cellular response to nutrient levels'
GO0019887	32	52	0.0313	0.0195	0.6853	molecular_function	'protein kinase regulator activity'
GO0019207	32	52	0.0313	0.0195	0.6853	molecular_function	'kinase regulator activity'
GO0050790	582	948	0.5700	0.3553	0.6819	biological_process	'regulation of catalytic activity'
GO0048513	376	614	0.3683	0.2301	0.6783	biological_process	'organ development'
GO0070997	60	98	0.0588	0.0367	0.6780	biological_process	'neuron death'
GO0046486	72	118	0.0705	0.0442	0.6731	biological_process	'glycerolipid metabolic process'
GO0030163	61	100	0.0597	0.0375	0.6727	biological_process	'protein catabolic process'
GO1902041	17	28	0.0167	0.0105	0.6659	biological_process	'regulation of extrinsic apoptotic signaling pathway via death domain receptors'
GO0046777	527	870	0.5162	0.3261	0.6626	biological_process	'protein autophosphorylation'
GO0051954	23	38	0.0225	0.0142	0.6614	biological_process	'positive regulation of amine transport'
GO0051952	23	38	0.0225	0.0142	0.6614	biological_process	'regulation of amine transport'
GO0050433	23	38	0.0225	0.0142	0.6614	biological_process	'regulation of catecholamine secretion'
GO0033605	23	38	0.0225	0.0142	0.6614	biological_process	'positive regulation of catecholamine secretion'
GO0031577	46	76	0.0451	0.0285	0.6614	biological_process	'spindle checkpoint'
GO0010857	26	43	0.0255	0.0161	0.6600	molecular_function	'calcium-dependent protein kinase activity'
GO0010638	90	149	0.0881	0.0558	0.6585	biological_process	'positive regulation of organelle organization'
GO0007165	957	1588	0.9373	0.5952	0.6552	biological_process	'signal transduction'
GO0005576	191	317	0.1871	0.1188	0.6549	cellular_component	'extracellular region'
GO1902531	471	783	0.4613	0.2935	0.6525	biological_process	'regulation of intracellular signal transduction'
GO2000379	24	40	0.0235	0.0150	0.6488	biological_process	'positive regulation of reactive oxygen species metabolic process'
GO1901564	51	85	0.0500	0.0319	0.6488	biological_process	'organonitrogen compound metabolic process'
GO0070665	6	10	0.0059	0.0037	0.6488	biological_process	'positive regulation of leukocyte proliferation'
GO0051186	6	10	0.0059	0.0037	0.6488	biological_process	'cofactor metabolic process'
GO0050671	6	10	0.0059	0.0037	0.6488	biological_process	'positive regulation of lymphocyte proliferation'
GO0042102	6	10	0.0059	0.0037	0.6488	biological_process	'positive regulation of T cell proliferation'
GO0032946	6	10	0.0059	0.0037	0.6488	biological_process	'positive regulation of mononuclear cell proliferation'
GO0022038	6	10	0.0059	0.0037	0.6488	biological_process	'corpus callosum development'
GO0008643	3	5	0.0029	0.0019	0.6488	biological_process	'carbohydrate transport'
GO0008637	6	10	0.0059	0.0037	0.6488	biological_process	'apoptotic mitochondrial changes'
GO0007569	57	95	0.0558	0.0356	0.6488	biological_process	'cell aging'
GO0007009	3	5	0.0029	0.0019	0.6488	biological_process	'plasma membrane organization'
GO0032386	61	102	0.0597	0.0382	0.6441	biological_process	'regulation of intracellular transport'
GO0044702	216	362	0.2116	0.1357	0.6408	biological_process	'single organism reproductive process'
GO0048468	260	436	0.2547	0.1634	0.6400	biological_process	'cell development'
GO0043069	197	331	0.1929	0.1241	0.6371	biological_process	'negative regulation of programmed cell death'
GO2000134	39	66	0.0382	0.0247	0.6268	biological_process	'negative regulation of G1/S transition of mitotic cell cycle'
GO1902807	39	66	0.0382	0.0247	0.6268	biological_process	'negative regulation of cell cycle G1/S phase transition'
GO0045930	39	66	0.0382	0.0247	0.6268	biological_process	'negative regulation of mitotic cell cycle'
GO1901798	40	68	0.0392	0.0255	0.6202	biological_process	'positive regulation of signal transduction by p53 class mediator'
GO0043517	40	68	0.0392	0.0255	0.6202	biological_process	'positive regulation of DNA damage response, signal transduction by p53 class mediator'
GO0031323	891	1518	0.8727	0.5690	0.6171	biological_process	'regulation of cellular metabolic process'
GO0010822	24	41	0.0235	0.0154	0.6132	biological_process	'positive regulation of mitochondrion organization'
GO0010821	24	41	0.0235	0.0154	0.6132	biological_process	'regulation of mitochondrion organization'
GO0045834	52	89	0.0509	0.0334	0.6105	biological_process	'positive regulation of lipid metabolic process'
GO0051233	7	12	0.0069	0.0045	0.6082	cellular_component	'spindle midzone'
GO0043062	28	48	0.0274	0.0180	0.6082	biological_process	'extracellular structure organization'
GO0022029	21	36	0.0206	0.0135	0.6082	biological_process	'telencephalon cell migration'
GO0016051	7	12	0.0069	0.0045	0.6082	biological_process	'carbohydrate biosynthetic process'
GO0048519	584	1002	0.5720	0.3756	0.6069	biological_process	'negative regulation of biological process'
GO0042325	564	971	0.5524	0.3639	0.6020	biological_process	'regulation of phosphorylation'
GO0048640	18	31	0.0176	0.0116	0.6015	biological_process	'negative regulation of developmental growth'
GO0034103	18	31	0.0176	0.0116	0.6015	biological_process	'regulation of tissue remodeling'
GO0060548	197	340	0.1929	0.1274	0.5984	biological_process	'negative regulation of cell death'
GO0032722	11	19	0.0108	0.0071	0.5973	biological_process	'positive regulation of chemokine production'
GO0006915	166	287	0.1626	0.1076	0.5959	biological_process	'apoptotic process'
GO0019222	933	1614	0.9138	0.6049	0.5951	biological_process	'regulation of metabolic process'
GO0001932	502	869	0.4917	0.3257	0.5941	biological_process	'regulation of protein phosphorylation'
GO0004713	563	976	0.5514	0.3658	0.5920	molecular_function	'protein tyrosine kinase activity'
GO0022412	83	144	0.0813	0.0540	0.5909	biological_process	'cellular process involved in reproduction in multicellular organism'
GO0007264	90	157	0.0881	0.0588	0.5830	biological_process	'small GTPase mediated signal transduction'
GO0031399	535	934	0.5240	0.3501	0.5819	biological_process	'regulation of protein modification process'
GO0070294	4	7	0.0039	0.0026	0.5784	biological_process	'renal sodium ion absorption'
GO0070293	4	7	0.0039	0.0026	0.5784	biological_process	'renal absorption'
GO0042594	16	28	0.0157	0.0105	0.5784	biological_process	'response to starvation'
GO0036289	4	7	0.0039	0.0026	0.5784	biological_process	'peptidyl-serine autophosphorylation'
GO0010763	4	7	0.0039	0.0026	0.5784	biological_process	'positive regulation of fibroblast migration'
GO0006814	4	7	0.0039	0.0026	0.5784	biological_process	'sodium ion transport'
GO0003096	4	7	0.0039	0.0026	0.5784	biological_process	'renal sodium ion transport'
GO0001649	4	7	0.0039	0.0026	0.5784	biological_process	'osteoblast differentiation'
GO0097223	13	23	0.0127	0.0086	0.5627	cellular_component	'sperm part'
GO0071900	210	372	0.2057	0.1394	0.5609	biological_process	'regulation of protein serine/threonine kinase activity'
GO1901796	40	71	0.0392	0.0266	0.5580	biological_process	'regulation of signal transduction by p53 class mediator'
GO0043516	40	71	0.0392	0.0266	0.5580	biological_process	'regulation of DNA damage response, signal transduction by p53 class mediator'
GO0051716	962	1713	0.9422	0.6421	0.5534	biological_process	'cellular response to stimulus'
GO0044441	28	50	0.0274	0.0187	0.5493	cellular_component	'ciliary part'
GO2000045	39	70	0.0382	0.0262	0.5419	biological_process	'regulation of G1/S transition of mitotic cell cycle'
GO1902806	39	70	0.0382	0.0262	0.5419	biological_process	'regulation of cell cycle G1/S phase transition'
GO0019220	579	1040	0.5671	0.3898	0.5408	biological_process	'regulation of phosphate metabolic process'
GO1901566	15	27	0.0147	0.0101	0.5378	biological_process	'organonitrogen compound biosynthetic process'
GO0008360	25	45	0.0245	0.0169	0.5378	biological_process	'regulation of cell shape'
GO0051174	580	1047	0.5681	0.3924	0.5336	biological_process	'regulation of phosphorus metabolic process'
GO0032387	21	38	0.0206	0.0142	0.5302	biological_process	'negative regulation of intracellular transport'
GO0031668	16	29	0.0157	0.0109	0.5278	biological_process	'cellular response to extracellular stimulus'
GO0031988	302	556	0.2958	0.2084	0.5052	cellular_component	'membrane-bounded vesicle'
GO0046872	519	957	0.5083	0.3587	0.5030	molecular_function	'metal ion binding'
GO0043169	519	957	0.5083	0.3587	0.5030	molecular_function	'cation binding'
GO0070661	13	24	0.0127	0.0090	0.5013	biological_process	'leukocyte proliferation'
GO0032268	551	1018	0.5397	0.3816	0.5002	biological_process	'regulation of cellular protein metabolic process'
GO0004709	53	98	0.0519	0.0367	0.4990	molecular_function	'MAP kinase kinase kinase activity'
GO0071480	40	74	0.0392	0.0277	0.4983	biological_process	'cellular response to gamma radiation'
GO0022607	240	444	0.2351	0.1664	0.4983	biological_process	'cellular component assembly'
GO0016265	245	456	0.2400	0.1709	0.4895	biological_process	'death'
GO0008219	245	456	0.2400	0.1709	0.4895	biological_process	'cell death'
GO1901565	22	41	0.0215	0.0154	0.4877	biological_process	'organonitrogen compound catabolic process'
GO0034220	15	28	0.0147	0.0105	0.4853	biological_process	'ion transmembrane transport'
GO0044255	85	159	0.0833	0.0596	0.4823	biological_process	'cellular lipid metabolic process'
GO1900542	70	131	0.0686	0.0491	0.4816	biological_process	'regulation of purine nucleotide metabolic process'
GO0006140	70	131	0.0686	0.0491	0.4816	biological_process	'regulation of nucleotide metabolic process'
GO0071479	40	75	0.0392	0.0281	0.4789	biological_process	'cellular response to ionizing radiation'
GO0050890	40	75	0.0392	0.0281	0.4789	biological_process	'cognition'
GO0007611	40	75	0.0392	0.0281	0.4789	biological_process	'learning or memory'
GO2000377	25	47	0.0245	0.0176	0.4750	biological_process	'regulation of reactive oxygen species metabolic process'
GO0006302	53	100	0.0519	0.0375	0.4698	biological_process	'double-strand break repair'
GO0034641	304	574	0.2977	0.2151	0.4688	biological_process	'cellular nitrogen compound metabolic process'
GO0006139	304	574	0.2977	0.2151	0.4688	biological_process	'nucleobase-containing compound metabolic process'
GO0071478	64	121	0.0627	0.0454	0.4669	biological_process	'cellular response to radiation'
GO0005911	38	72	0.0372	0.0270	0.4638	cellular_component	'cell-cell junction'
GO0044444	736	1395	0.7209	0.5229	0.4633	cellular_component	'cytoplasmic part'
GO0006629	86	163	0.0842	0.0611	0.4633	biological_process	'lipid metabolic process'
GO0033157	30	57	0.0294	0.0214	0.4598	biological_process	'regulation of intracellular protein transport'
GO0012501	191	363	0.1871	0.1361	0.4594	biological_process	'programmed cell death'
GO0006807	322	612	0.3154	0.2294	0.4593	biological_process	'nitrogen compound metabolic process'
GO0060326	21	40	0.0206	0.0150	0.4562	biological_process	'cell chemotaxis'
GO0046850	11	21	0.0108	0.0079	0.4529	biological_process	'regulation of bone remodeling'
GO0045124	11	21	0.0108	0.0079	0.4529	biological_process	'regulation of bone resorption'
GO0043066	166	317	0.1626	0.1188	0.4525	biological_process	'negative regulation of apoptotic process'
GO0005743	23	44	0.0225	0.0165	0.4499	cellular_component	'mitochondrial inner membrane'
GO0046483	304	582	0.2977	0.2181	0.4488	biological_process	'heterocycle metabolic process'
GO0006725	304	582	0.2977	0.2181	0.4488	biological_process	'cellular aromatic compound metabolic process'
GO1901360	305	586	0.2987	0.2196	0.4437	biological_process	'organic cyclic compound metabolic process'
GO0003008	244	469	0.2390	0.1758	0.4431	biological_process	'system process'
GO0051402	39	75	0.0382	0.0281	0.4424	biological_process	'neuron apoptotic process'
GO0044712	26	50	0.0255	0.0187	0.4424	biological_process	'single-organism catabolic process'
GO0030516	13	25	0.0127	0.0094	0.4424	biological_process	'regulation of axon extension'
GO0006468	877	1689	0.8590	0.6331	0.4403	biological_process	'protein phosphorylation'
GO0061041	27	52	0.0264	0.0195	0.4402	biological_process	'regulation of wound healing'
GO0019538	888	1716	0.8697	0.6432	0.4354	biological_process	'protein metabolic process'
GO0005634	371	717	0.3634	0.2687	0.4352	cellular_component	'nucleus'
GO0043412	881	1704	0.8629	0.6387	0.4341	biological_process	'macromolecule modification'
GO0036211	881	1704	0.8629	0.6387	0.4341	biological_process	'protein modification process'
GO0006464	881	1704	0.8629	0.6387	0.4341	biological_process	'cellular protein modification process'
GO0019216	61	118	0.0597	0.0442	0.4339	biological_process	'regulation of lipid metabolic process'
GO0032321	16	31	0.0157	0.0116	0.4316	biological_process	'positive regulation of Rho GTPase activity'
GO0044267	881	1707	0.8629	0.6398	0.4315	biological_process	'cellular protein metabolic process'
GO0044710	467	905	0.4574	0.3392	0.4313	biological_process	'single-organism metabolic process'
GO0046854	18	35	0.0176	0.0131	0.4264	biological_process	'phosphatidylinositol phosphorylation'
GO0046834	18	35	0.0176	0.0131	0.4264	biological_process	'lipid phosphorylation'
GO0006796	931	1811	0.9119	0.6788	0.4258	biological_process	'phosphate-containing compound metabolic process'
GO0006793	931	1811	0.9119	0.6788	0.4258	biological_process	'phosphorus metabolic process'
GO0044389	37	72	0.0362	0.0270	0.4253	molecular_function	'small conjugating protein ligase binding'
GO0031625	37	72	0.0362	0.0270	0.4253	molecular_function	'ubiquitin protein ligase binding'
GO1901988	60	117	0.0588	0.0439	0.4223	biological_process	'negative regulation of cell cycle phase transition'
GO0051223	41	80	0.0402	0.0300	0.4214	biological_process	'regulation of protein transport'
GO1901987	63	123	0.0617	0.0461	0.4205	biological_process	'regulation of cell cycle phase transition'
GO1901658	21	41	0.0206	0.0154	0.4205	biological_process	'glycosyl compound catabolic process'
GO1901657	21	41	0.0206	0.0154	0.4205	biological_process	'glycosyl compound metabolic process'
GO1901292	21	41	0.0206	0.0154	0.4205	biological_process	'nucleoside phosphate catabolic process'
GO1901136	21	41	0.0206	0.0154	0.4205	biological_process	'carbohydrate derivative catabolic process'
